GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,06 Mar 1971,Lotus Ford,4,3
Spain,18 Apr 1971,Lotus Ford,DNC,0
Monaco,23 May 1971,Lotus Ford,DNF,0
Netherlands,20 Jun 1971,Lotus Ford,DSQ,0
France,04 Jul 1971,Lotus Ford,6,1
Great Britain,17 Jul 1971,Lotus Ford,DNC,0
Germany,01 Aug 1971,Lotus Ford,8,0
Austria,15 Aug 1971,Lotus Ford,4,3
Canada,19 Sep 1971,Lotus Ford,5,2
United States,03 Oct 1971,Lotus Ford,DNF,0
