GRAND PRIX,DATE,PTS
South Africa,04 Mar 1972,0
Spain,01 May 1972,0
Monaco,14 May 1972,1
Belgium,04 Jun 1972,1
France,02 Jul 1972,4
Great Britain,15 Jul 1972,3
Germany,30 Jul 1972,0
Austria,13 Aug 1972,2
Italy,10 Sep 1972,0
Canada,24 Sep 1972,1
United States,08 Oct 1972,0
