GRAND PRIX,DATE,PTS
Argentina,23 Jan 1972,6
South Africa,04 Mar 1972,9
Spain,01 May 1972,2
Monaco,14 May 1972,2
Belgium,04 Jun 1972,4
France,02 Jul 1972,0
Great Britain,15 Jul 1972,4
Germany,30 Jul 1972,2
Austria,13 Aug 1972,6
Italy,10 Sep 1972,4
Canada,24 Sep 1972,6
United States,08 Oct 1972,4
