GRAND PRIX,DATE,CAR,RACE POSITION,PTS
United States,11 Mar 1990,Euro Brun Judd,13,0
Japan,21 Oct 1990,Benetton Ford,2,6
Australia,04 Nov 1990,Benetton Ford,7,0
