POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,2,Rubens Barrichello,Ferrari,53,1:16:19.982,10
2,1,Michael Schumacher,Ferrari,53,+0.255s,6
3,16,Eddie Irvine,Jaguar Cosworth,53,+52.579s,4
4,14,Jarno Trulli,Renault,53,+58.219s,3
5,15,Jenson Button,Renault,53,+67.770s,2
6,12,Olivier Panis,BAR Honda,53,+68.491s,1
7,3,David Coulthard,McLaren Mercedes,53,+69.047s,0
8,9,Giancarlo Fisichella,Jordan Honda,53,+70.891s,0
9,11,Jacques Villeneuve,BAR Honda,53,+81.068s,0
10,7,Nick Heidfeld,Sauber Petronas,53,+82.046s,0
11,24,Mika Salo,Toyota,52,+1 lap,0
12,10,Takuma Sato,Jordan Honda,52,+1 lap,0
13,22,Alex Yoong,Minardi Asiatech,47,+6 laps,0
NC,6,Juan Pablo Montoya,Williams BMW,33,DNF,0
NC,4,Kimi Räikkönen,McLaren Mercedes,29,DNF,0
NC,23,Mark Webber,Minardi Asiatech,20,DNF,0
NC,8,Felipe Massa,Sauber Petronas,16,DNF,0
NC,17,Pedro de la Rosa,Jaguar Cosworth,15,DNF,0
NC,25,Allan McNish,Toyota,13,DNF,0
NC,5,Ralf Schumacher,Williams BMW,4,DNF,0
