GRAND PRIX,DATE,PTS
United States,11 Mar 1990,3
Brazil,25 Mar 1990,1
San Marino,13 May 1990,6
Monaco,27 May 1990,0
Canada,10 Jun 1990,6
Mexico,24 Jun 1990,4
France,08 Jul 1990,3
Great Britain,15 Jul 1990,2
Germany,29 Jul 1990,6
Hungary,12 Aug 1990,4
Belgium,26 Aug 1990,5
Italy,09 Sep 1990,0
Portugal,23 Sep 1990,3
Spain,30 Sep 1990,4
Japan,21 Oct 1990,15
Australia,04 Nov 1990,9
