GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Argentina,18 Jan 1953,Ferrari,4,3
Netherlands,07 Jun 1953,Ferrari,4,3
Belgium,21 Jun 1953,Ferrari,6,0
France,05 Jul 1953,Ferrari,1,8
Great Britain,18 Jul 1953,Ferrari,5,2
Germany,02 Aug 1953,Ferrari,3,4
Switzerland,23 Aug 1953,Ferrari,3,4
Italy,13 Sep 1953,Ferrari,4,3
