GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Argentina,18 Jan 1953,Ferrari,1,9
Netherlands,07 Jun 1953,Ferrari,1,8
Belgium,21 Jun 1953,Ferrari,1,8
France,05 Jul 1953,Ferrari,4,3.5
Great Britain,18 Jul 1953,Ferrari,1,8.5
Germany,02 Aug 1953,Ferrari,SHC,1
Germany,02 Aug 1953,Ferrari,DNF,1
Switzerland,23 Aug 1953,Ferrari,1,9
Italy,13 Sep 1953,Ferrari,DNF,0
