GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,02 Jan 1967,Brabham Climax,5,2
Netherlands,04 Jun 1967,Brabham Climax,9,0
Belgium,18 Jun 1967,Brabham Climax,8,0
France,02 Jul 1967,Brabham Climax,DNF,0
Great Britain,15 Jul 1967,Brabham Climax,DNF,0
