GRAND PRIX,DATE,PTS
Australia,04 Mar 2001,14
Malaysia,18 Mar 2001,16
Brazil,01 Apr 2001,6
San Marino,15 Apr 2001,4
Spain,29 Apr 2001,10
Austria,13 May 2001,10
Monaco,27 May 2001,16
Canada,10 Jun 2001,6
Europe,24 Jun 2001,12
France,01 Jul 2001,14
Great Britain,15 Jul 2001,10
Germany,29 Jul 2001,6
Hungary,19 Aug 2001,16
Belgium,02 Sep 2001,12
Italy,16 Sep 2001,9
United States,30 Sep 2001,6
Japan,14 Oct 2001,12
