GRAND PRIX,DATE,PTS
Australia,04 Mar 2001,6
Malaysia,18 Mar 2001,5
Brazil,01 Apr 2001,10
San Marino,15 Apr 2001,9
Spain,29 Apr 2001,2
Austria,13 May 2001,10
Monaco,27 May 2001,2
Canada,10 Jun 2001,4
Europe,24 Jun 2001,5
France,01 Jul 2001,3
Great Britain,15 Jul 2001,10
Germany,29 Jul 2001,0
Hungary,19 Aug 2001,6
Belgium,02 Sep 2001,9
Italy,16 Sep 2001,0
United States,30 Sep 2001,14
Japan,14 Oct 2001,7
