GRAND PRIX,DATE,PTS
Monaco,10 May 1964,9
Netherlands,24 May 1964,3
Belgium,14 Jun 1964,3
France,28 Jun 1964,6
Great Britain,11 Jul 1964,6
Germany,02 Aug 1964,6
Austria,23 Aug 1964,6
Italy,06 Sep 1964,3
United States,04 Oct 1964,9
Mexico,25 Oct 1964,0
