GRAND PRIX,DATE,PTS
Monaco,10 May 1964,2
Netherlands,24 May 1964,0
Belgium,14 Jun 1964,6
France,28 Jun 1964,1
Great Britain,11 Jul 1964,1
Germany,02 Aug 1964,0
Austria,23 Aug 1964,0
Italy,06 Sep 1964,6
United States,04 Oct 1964,0
Mexico,25 Oct 1964,0
