GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,03 Jun 1973,March Ford,DNF,0
France,01 Jul 1973,March Ford,6,1
Great Britain,14 Jul 1973,March Ford,4,3
Netherlands,29 Jul 1973,March Ford,3,4
Austria,19 Aug 1973,March Ford,DNF,0
Canada,23 Sep 1973,March Ford,7,0
United States,07 Oct 1973,March Ford,2,6
