GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Argentina,28 Jan 1973,Ferrari,4,3
Brazil,11 Feb 1973,Ferrari,5,2
South Africa,03 Mar 1973,Ferrari,DNF,0
Spain,29 Apr 1973,Ferrari,12,0
Belgium,20 May 1973,Ferrari,DNF,0
Monaco,03 Jun 1973,Ferrari,DNF,0
Sweden,17 Jun 1973,Ferrari,6,1
France,01 Jul 1973,Ferrari,5,2
Great Britain,14 Jul 1973,Ferrari,8,0
Germany,05 Aug 1973,McLaren Ford,3,4
Italy,09 Sep 1973,Ferrari,8,0
United States,07 Oct 1973,Iso Marlboro Ford,7,0
