GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,03 Mar 1973,Surtees Ford,8,0
Spain,29 Apr 1973,Brabham Ford,DNF,0
Belgium,20 May 1973,Brabham Ford,4,3
Monaco,03 Jun 1973,Brabham Ford,7,0
France,01 Jul 1973,Brabham Ford,DNF,0
Great Britain,14 Jul 1973,Brabham Ford,DNF,0
