GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Argentina,13 Jan 1957,Maserati,4,3
Monaco,19 May 1957,Maserati,DNF,0
Monaco,19 May 1957,Maserati,DNF,0
France,07 Jul 1957,Maserati,5,2
Great Britain,20 Jul 1957,Maserati,DNF,0
Germany,04 Aug 1957,Maserati,7,0
Pescara,18 Aug 1957,Maserati,3,4
Italy,08 Sep 1957,Maserati,5,1
Italy,08 Sep 1957,Maserati,DNF,1
