GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,19 May 1957,Maserati,SHC,0
Germany,04 Aug 1957,Maserati,10,0
Pescara,18 Aug 1957,Maserati,6,0
Italy,08 Sep 1957,Maserati,SHC,1
