GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Argentina,13 Jan 1957,Maserati,2,6
France,07 Jul 1957,Maserati,6,0
Great Britain,20 Jul 1957,Maserati,DNF,0
Germany,04 Aug 1957,Maserati,6,0
Pescara,18 Aug 1957,Maserati,DNF,0
Italy,08 Sep 1957,Maserati,DNF,0
