GRAND PRIX,DATE,PTS
Argentina,13 Jan 1980,1
Brazil,27 Jan 1980,2
South Africa,01 Mar 1980,0
USA West,30 Mar 1980,3
Belgium,04 May 1980,0
Monaco,18 May 1980,0
France,29 Jun 1980,0
Great Britain,13 Jul 1980,1
Germany,10 Aug 1980,0
Austria,17 Aug 1980,0
Netherlands,31 Aug 1980,1
Italy,14 Sep 1980,0
Canada,28 Sep 1980,3
USA East,05 Oct 1980,0
