GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,07 Mar 1970,Lotus Ford,DNF,0
Spain,19 Apr 1970,Lotus Ford,DNF,0
Monaco,10 May 1970,Lotus Ford,1,9
Belgium,07 Jun 1970,Lotus Ford,DNF,0
Netherlands,21 Jun 1970,Lotus Ford,1,9
France,05 Jul 1970,Lotus Ford,1,9
Great Britain,18 Jul 1970,Lotus Ford,1,9
Germany,02 Aug 1970,Lotus Ford,1,9
Austria,16 Aug 1970,Lotus Ford,DNF,0
