GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Belgium,07 Jun 1970,Ferrari,4,3
France,05 Jul 1970,Ferrari,14,0
Austria,16 Aug 1970,Ferrari,7,0
Italy,06 Sep 1970,Ferrari,DNF,0
