GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,07 Mar 1970,Lotus Ford,5,2
Belgium,07 Jun 1970,Lotus Ford,DNF,0
Netherlands,21 Jun 1970,Lotus Ford,7,0
France,05 Jul 1970,Lotus Ford,8,0
Great Britain,18 Jul 1970,Lotus Ford,DNF,0
Germany,02 Aug 1970,Lotus Ford,DNF,0
Austria,16 Aug 1970,Lotus Ford,DNF,0
