GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Netherlands,24 May 1964,Lotus BRM,5,2
Belgium,14 Jun 1964,Lotus BRM,DNF,0
France,28 Jun 1964,Lotus BRM,10,0
Great Britain,11 Jul 1964,Lotus BRM,DNF,0
Germany,02 Aug 1964,Lotus BRM,DNF,0
Austria,23 Aug 1964,null,DNF,0
United States,04 Oct 1964,Lotus BRM,DNF,0
Mexico,25 Oct 1964,Lotus BRM,DNF,0
