GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,10 May 1964,BRM,DNF,0
France,28 Jun 1964,BRM,11,0
Germany,02 Aug 1964,BRM,DNF,2
Italy,06 Sep 1964,BRM,DNF,0
