GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,10 May 1964,Lotus BRM,8,0
Netherlands,24 May 1964,Brabham BRM,13,0
Belgium,14 Jun 1964,Brabham BRM,DNF,0
France,28 Jun 1964,Brabham BRM,DNF,0
Great Britain,11 Jul 1964,Brabham BRM,11,0
Germany,02 Aug 1964,Brabham BRM,4,3
Austria,23 Aug 1964,Brabham BRM,DNF,0
Italy,06 Sep 1964,Brabham BRM,7,0
United States,04 Oct 1964,Brabham BRM,3,4
Mexico,25 Oct 1964,Brabham BRM,DNF,0
