GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Australia,26 Mar 2017,Mercedes,2,18
China,09 Apr 2017,Mercedes,1,25
Bahrain,16 Apr 2017,Mercedes,2,18
Russia,30 Apr 2017,Mercedes,4,12
Spain,14 May 2017,Mercedes,1,25
Monaco,28 May 2017,Mercedes,7,6
Canada,11 Jun 2017,Mercedes,1,25
Azerbaijan,25 Jun 2017,Mercedes,5,10
Austria,09 Jul 2017,Mercedes,4,12
Great Britain,16 Jul 2017,Mercedes,1,25
Hungary,30 Jul 2017,Mercedes,4,12
Belgium,27 Aug 2017,Mercedes,1,25
Italy,03 Sep 2017,Mercedes,1,25
Singapore,17 Sep 2017,Mercedes,1,25
Malaysia,01 Oct 2017,Mercedes,2,18
Japan,08 Oct 2017,Mercedes,1,25
United States,22 Oct 2017,Mercedes,1,25
Mexico,29 Oct 2017,Mercedes,9,2
Brazil,12 Nov 2017,Mercedes,4,12
Abu Dhabi,26 Nov 2017,Mercedes,2,18
