GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Australia,26 Mar 2017,Ferrari,1,25
China,09 Apr 2017,Ferrari,2,18
Bahrain,16 Apr 2017,Ferrari,1,25
Russia,30 Apr 2017,Ferrari,2,18
Spain,14 May 2017,Ferrari,2,18
Monaco,28 May 2017,Ferrari,1,25
Canada,11 Jun 2017,Ferrari,4,12
Azerbaijan,25 Jun 2017,Ferrari,4,12
Austria,09 Jul 2017,Ferrari,2,18
Great Britain,16 Jul 2017,Ferrari,7,6
Hungary,30 Jul 2017,Ferrari,1,25
Belgium,27 Aug 2017,Ferrari,2,18
Italy,03 Sep 2017,Ferrari,3,15
Singapore,17 Sep 2017,Ferrari,DNF,0
Malaysia,01 Oct 2017,Ferrari,4,12
Japan,08 Oct 2017,Ferrari,DNF,0
United States,22 Oct 2017,Ferrari,2,18
Mexico,29 Oct 2017,Ferrari,4,12
Brazil,12 Nov 2017,Ferrari,1,25
Abu Dhabi,26 Nov 2017,Ferrari,3,15
