POS,NO,DRIVER,CAR,LAPS,TIME/RETIRED,PTS
1,14,Bruce McLaren,Cooper Climax,100,2:46:29.700,9
2,36,Phil Hill,Ferrari,100,+1.300s,6
3,38,Lorenzo Bandini,Ferrari,100,+84.100s,4
4,28,John Surtees,Lola Climax,99,+1 lap,3
5,2,Jo Bonnier,Porsche,93,+7 laps,2
6,10,Graham Hill,BRM,92,DNF,1
7,40,Willy Mairesse,Ferrari,90,DNF,0
8,22,Jack Brabham,Lotus Climax,77,DNF,0
NC,34,Innes Ireland,Lotus Climax,64,DNF,0
NC,18,Jim Clark,Lotus Climax,55,DNF,0
NC,26,Roy Salvadori,Lola Climax,44,DNF,0
NC,16,Tony Maggs,Cooper Climax,43,DNF,0
NC,20,Trevor Taylor,Lotus Climax,24,DNF,0
NC,4,Dan Gurney,Porsche,0,DNF,0
NC,8,Richie Ginther,BRM,0,DNF,0
NC,30,Maurice Trintignant,Lotus Climax,0,DNF,0
