GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Belgium,18 Jun 1961,Cooper Climax,9,0
France,02 Jul 1961,Cooper Climax,DNF,0
Great Britain,15 Jul 1961,Cooper Climax,DNF,0
Germany,06 Aug 1961,Cooper Climax,9,0
Italy,10 Sep 1961,Cooper Climax,4,3
