GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Australia,03 Mar 2002,Ferrari,1,10
Malaysia,17 Mar 2002,Ferrari,3,4
Brazil,31 Mar 2002,Ferrari,1,10
San Marino,14 Apr 2002,Ferrari,1,10
Spain,28 Apr 2002,Ferrari,1,10
Austria,12 May 2002,Ferrari,1,10
Monaco,26 May 2002,Ferrari,2,6
Canada,09 Jun 2002,Ferrari,1,10
Europe,23 Jun 2002,Ferrari,2,6
Great Britain,07 Jul 2002,Ferrari,1,10
France,21 Jul 2002,Ferrari,1,10
Germany,28 Jul 2002,Ferrari,1,10
Hungary,18 Aug 2002,Ferrari,2,6
Belgium,01 Sep 2002,Ferrari,1,10
Italy,15 Sep 2002,Ferrari,2,6
United States,29 Sep 2002,Ferrari,2,6
Japan,13 Oct 2002,Ferrari,1,10
