GRAND PRIX,DATE,PTS
Austria,05 Jul 2020,19
Styria,12 Jul 2020,0
Hungary,19 Jul 2020,8
Great Britain,02 Aug 2020,16
70th Anniversary,09 Aug 2020,12
Spain,16 Aug 2020,6
Belgium,30 Aug 2020,0
Italy,06 Sep 2020,0
Tuscany,13 Sep 2020,5
Russia,27 Sep 2020,8
Eifel,11 Oct 2020,6
Portugal,25 Oct 2020,13
Emilia Romagna,01 Nov 2020,10
Turkey,15 Nov 2020,27
Bahrain,29 Nov 2020,1
Sakhir,06 Dec 2020,0
Abu Dhabi,13 Dec 2020,0
