GRAND PRIX,DATE,PTS
Austria,05 Jul 2020,0
Styria,12 Jul 2020,0
Hungary,19 Jul 2020,1
Great Britain,02 Aug 2020,0
70th Anniversary,09 Aug 2020,0
Spain,16 Aug 2020,0
Belgium,30 Aug 2020,0
Italy,06 Sep 2020,0
Tuscany,13 Sep 2020,0
Russia,27 Sep 2020,0
Eifel,11 Oct 2020,2
Portugal,25 Oct 2020,0
Emilia Romagna,01 Nov 2020,0
Turkey,15 Nov 2020,0
Bahrain,29 Nov 2020,0
Sakhir,06 Dec 2020,0
Abu Dhabi,13 Dec 2020,0
