GRAND PRIX,DATE,PTS
Monaco,14 May 1961,6
Netherlands,22 May 1961,8
Belgium,18 Jun 1961,8
France,02 Jul 1961,8
Great Britain,15 Jul 1961,8
Germany,06 Aug 1961,6
Italy,10 Sep 1961,8
