GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,14 Mar 1993,McLaren Ford,DNF,0
San Marino,25 Apr 1993,McLaren Ford,DNF,0
Spain,09 May 1993,McLaren Ford,5,2
Monaco,23 May 1993,McLaren Ford,8,0
Canada,13 Jun 1993,McLaren Ford,14,0
France,04 Jul 1993,McLaren Ford,6,1
Germany,25 Jul 1993,McLaren Ford,DNF,0
Hungary,15 Aug 1993,McLaren Ford,DNF,0
Belgium,29 Aug 1993,McLaren Ford,8,0
Italy,12 Sep 1993,McLaren Ford,3,4
