GRAND PRIX,DATE,CAR,RACE POSITION,PTS
South Africa,14 Mar 1993,Minardi Ford,DNF,0
Europe,11 Apr 1993,Minardi Ford,6,1
San Marino,25 Apr 1993,Minardi Ford,6,1
Spain,09 May 1993,Minardi Ford,DNF,0
Monaco,23 May 1993,Minardi Ford,11,0
Canada,13 Jun 1993,Minardi Ford,DNF,0
France,04 Jul 1993,Minardi Ford,DNF,0
