GRAND PRIX,DATE,PTS
Australia,09 Mar 2003,9
Malaysia,23 Mar 2003,5
Brazil,06 Apr 2003,2
San Marino,20 Apr 2003,7
Spain,04 May 2003,9
Austria,18 May 2003,3
Monaco,01 Jun 2003,15
Canada,15 Jun 2003,14
Europe,29 Jun 2003,18
France,06 Jul 2003,18
Great Britain,20 Jul 2003,8
Germany,03 Aug 2003,10
Hungary,24 Aug 2003,11
Italy,14 Sep 2003,12
United States,28 Sep 2003,3
Japan,12 Oct 2003,0
