GRAND PRIX,DATE,PTS
Australia,09 Mar 2003,6
Malaysia,23 Mar 2003,10
Brazil,06 Apr 2003,7
San Marino,20 Apr 2003,3
Spain,04 May 2003,8
Austria,18 May 2003,1
Monaco,01 Jun 2003,7
Canada,15 Jun 2003,5
Europe,29 Jun 2003,5
France,06 Jul 2003,0
Great Britain,20 Jul 2003,3
Germany,03 Aug 2003,11
Hungary,24 Aug 2003,12
Italy,14 Sep 2003,1
United States,28 Sep 2003,5
Japan,12 Oct 2003,4
