GRAND PRIX,DATE,PTS
Australia,09 Mar 2003,16
Malaysia,23 Mar 2003,10
Brazil,06 Apr 2003,13
San Marino,20 Apr 2003,12
Spain,04 May 2003,0
Austria,18 May 2003,12
Monaco,01 Jun 2003,10
Canada,15 Jun 2003,3
Europe,29 Jun 2003,0
France,06 Jul 2003,9
Great Britain,20 Jul 2003,10
Germany,03 Aug 2003,8
Hungary,24 Aug 2003,12
Italy,14 Sep 2003,5
United States,28 Sep 2003,8
Japan,12 Oct 2003,14
