GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Brazil,13 Mar 1983,Theodore Ford,13,0
USA West,27 Mar 1983,Theodore Ford,6,1
France,17 Apr 1983,Theodore Ford,11,0
San Marino,01 May 1983,Theodore Ford,DNF,0
Belgium,22 May 1983,Theodore Ford,10,0
Detroit,05 Jun 1983,Theodore Ford,DNF,0
Canada,12 Jun 1983,Theodore Ford,DNF,0
Germany,07 Aug 1983,Theodore Ford,11,0
Italy,11 Sep 1983,Theodore Ford,12,0
