GRAND PRIX,DATE,PTS
Bahrain,14 Mar 2010,0
Australia,28 Mar 2010,18
Malaysia,04 Apr 2010,12
China,18 Apr 2010,16
Spain,09 May 2010,4
Monaco,16 May 2010,15
Turkey,30 May 2010,8
Canada,13 Jun 2010,6
Europe,27 Jun 2010,10
Great Britain,11 Jul 2010,0
Germany,25 Jul 2010,7
Hungary,01 Aug 2010,10
Belgium,29 Aug 2010,17
Italy,12 Sep 2010,4
Singapore,26 Sep 2010,6
Japan,10 Oct 2010,0
South Korea,24 Oct 2010,10
Brazil,07 Nov 2010,2
Abu Dhabi,14 Nov 2010,18
