GRAND PRIX,DATE,PTS
Bahrain,14 Mar 2010,18
Australia,28 Mar 2010,11
Malaysia,04 Apr 2010,15
China,18 Apr 2010,16
Spain,09 May 2010,12
Monaco,16 May 2010,6
Turkey,30 May 2010,22
Canada,13 Jun 2010,8
Europe,27 Jun 2010,1
Great Britain,11 Jul 2010,17
Germany,25 Jul 2010,6
Hungary,01 Aug 2010,0
Belgium,29 Aug 2010,14
Italy,12 Sep 2010,12
Singapore,26 Sep 2010,10
Japan,10 Oct 2010,8
South Korea,24 Oct 2010,12
Brazil,07 Nov 2010,14
Abu Dhabi,14 Nov 2010,12
