GRAND PRIX,DATE,PTS
Bahrain,14 Mar 2010,43
Australia,28 Mar 2010,27
Malaysia,04 Apr 2010,6
China,18 Apr 2010,14
Spain,09 May 2010,26
Monaco,16 May 2010,20
Turkey,30 May 2010,10
Canada,13 Jun 2010,15
Europe,27 Jun 2010,4
Great Britain,11 Jul 2010,0
Germany,25 Jul 2010,43
Hungary,01 Aug 2010,30
Belgium,29 Aug 2010,12
Italy,12 Sep 2010,40
Singapore,26 Sep 2010,29
Japan,10 Oct 2010,15
South Korea,24 Oct 2010,40
Brazil,07 Nov 2010,15
Abu Dhabi,14 Nov 2010,7
