GRAND PRIX,DATE,PTS
South Africa,23 Jan 1982,4
Brazil,21 Mar 1982,6
USA West,04 Apr 1982,10
Belgium,09 May 1982,9
Monaco,23 May 1982,0
Detroit,06 Jun 1982,9
Canada,13 Jun 1982,4
Netherlands,03 Jul 1982,3
Great Britain,18 Jul 1982,9
France,25 Jul 1982,0
Germany,08 Aug 1982,0
Austria,15 Aug 1982,2
Switzerland,29 Aug 1982,4
Italy,12 Sep 1982,3
Las Vegas,25 Sep 1982,6
