GRAND PRIX,DATE,PTS
South Africa,23 Jan 1982,0
Brazil,21 Mar 1982,1
USA West,04 Apr 1982,0
San Marino,25 Apr 1982,15
Monaco,23 May 1982,6
Detroit,06 Jun 1982,4
Canada,13 Jun 1982,0
Netherlands,03 Jul 1982,9
Great Britain,18 Jul 1982,10
France,25 Jul 1982,7
Germany,08 Aug 1982,9
Austria,15 Aug 1982,3
Italy,12 Sep 1982,10
Las Vegas,25 Sep 1982,0
