GRAND PRIX,DATE,PTS
Bahrain,12 Mar 2006,8
Malaysia,19 Mar 2006,7
Australia,02 Apr 2006,0
San Marino,23 Apr 2006,15
Europe,07 May 2006,16
Spain,14 May 2006,13
Monaco,28 May 2006,4
Great Britain,11 Jun 2006,12
Canada,25 Jun 2006,12
United States,02 Jul 2006,18
France,16 Jul 2006,16
Germany,30 Jul 2006,18
Hungary,06 Aug 2006,3
Turkey,27 Aug 2006,16
Italy,10 Sep 2006,10
China,01 Oct 2006,10
Japan,08 Oct 2006,8
Brazil,22 Oct 2006,15
