GRAND PRIX,DATE,PTS
Bahrain,12 Mar 2006,10
Malaysia,19 Mar 2006,5
Australia,02 Apr 2006,8
San Marino,23 Apr 2006,10
Europe,07 May 2006,5
Spain,14 May 2006,4
Monaco,28 May 2006,8
Great Britain,11 Jun 2006,9
Canada,25 Jun 2006,6
United States,02 Jul 2006,0
France,16 Jul 2006,6
Germany,30 Jul 2006,6
Hungary,06 Aug 2006,8
Turkey,27 Aug 2006,4
Italy,10 Sep 2006,8
China,01 Oct 2006,4
Japan,08 Oct 2006,4
Brazil,22 Oct 2006,5
