GRAND PRIX,DATE,PTS
Bahrain,12 Mar 2006,10
Malaysia,19 Mar 2006,18
Australia,02 Apr 2006,14
San Marino,23 Apr 2006,9
Europe,07 May 2006,11
Spain,14 May 2006,16
Monaco,28 May 2006,13
Great Britain,11 Jun 2006,15
Canada,25 Jun 2006,15
United States,02 Jul 2006,10
France,16 Jul 2006,11
Germany,30 Jul 2006,7
Hungary,06 Aug 2006,0
Turkey,27 Aug 2006,11
Italy,10 Sep 2006,5
China,01 Oct 2006,14
Japan,08 Oct 2006,16
Brazil,22 Oct 2006,11
