GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Netherlands,20 May 1962,Porsche,6,1
Belgium,17 Jun 1962,Porsche,7,0
France,08 Jul 1962,Porsche,6,1
Great Britain,21 Jul 1962,Porsche,14,0
Germany,05 Aug 1962,Porsche,13,0
Italy,16 Sep 1962,Porsche,10,0
United States,07 Oct 1962,Porsche,DNF,0
South Africa,29 Dec 1962,Porsche,DNF,0
