GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Monaco,03 Jun 1962,Ferrari,DNF,0
Belgium,17 Jun 1962,Ferrari,DNF,0
Italy,16 Sep 1962,Ferrari,4,3
