GRAND PRIX,DATE,PTS
Brazil,07 Apr 1985,9
Portugal,21 Apr 1985,6
San Marino,05 May 1985,1
Monaco,19 May 1985,6
Canada,16 Jun 1985,15
Detroit,23 Jun 1985,10
France,07 Jul 1985,3
Great Britain,21 Jul 1985,6
Germany,04 Aug 1985,9
Austria,18 Aug 1985,7
Netherlands,25 Aug 1985,3
Italy,08 Sep 1985,2
Belgium,15 Sep 1985,0
Europe,06 Oct 1985,0
South Africa,19 Oct 1985,3
Australia,03 Nov 1985,2
