GRAND PRIX,DATE,PTS
Brazil,07 Apr 1985,0
Portugal,21 Apr 1985,2
San Marino,05 May 1985,2
Monaco,19 May 1985,0
Canada,16 Jun 1985,4
Detroit,23 Jun 1985,9
France,07 Jul 1985,6
Great Britain,21 Jul 1985,0
Germany,04 Aug 1985,1
Austria,18 Aug 1985,0
Netherlands,25 Aug 1985,1
Italy,08 Sep 1985,0
Belgium,15 Sep 1985,9
Europe,06 Oct 1985,13
South Africa,19 Oct 1985,15
Australia,03 Nov 1985,9
