GRAND PRIX,DATE,PTS
Brazil,07 Apr 1985,0
Portugal,21 Apr 1985,1
San Marino,05 May 1985,0
Monaco,19 May 1985,0
Canada,16 Jun 1985,0
Detroit,23 Jun 1985,3
France,07 Jul 1985,0
Great Britain,21 Jul 1985,0
Germany,04 Aug 1985,0
