GRAND PRIX,DATE,PTS
Australia,18 Mar 2012,6
Malaysia,25 Mar 2012,10
China,15 Apr 2012,8
Bahrain,22 Apr 2012,33
Spain,13 May 2012,27
Monaco,27 May 2012,2
Canada,10 Jun 2012,22
Europe,24 Jun 2012,18
Great Britain,08 Jul 2012,18
Germany,22 Jul 2012,15
Hungary,29 Jul 2012,33
Belgium,02 Sep 2012,15
Italy,09 Sep 2012,10
Singapore,23 Sep 2012,14
Japan,07 Oct 2012,8
South Korea,14 Oct 2012,16
India,28 Oct 2012,8
Abu Dhabi,04 Nov 2012,25
United States,18 Nov 2012,14
Brazil,25 Nov 2012,1
