GRAND PRIX,DATE,PTS
Australia,18 Mar 2012,40
Malaysia,25 Mar 2012,15
China,15 Apr 2012,33
Bahrain,22 Apr 2012,4
Spain,13 May 2012,6
Monaco,27 May 2012,10
Canada,10 Jun 2012,25
Europe,24 Jun 2012,4
Great Britain,08 Jul 2012,5
Germany,22 Jul 2012,18
Hungary,29 Jul 2012,33
Belgium,02 Sep 2012,25
Italy,09 Sep 2012,25
Singapore,23 Sep 2012,18
Japan,07 Oct 2012,22
South Korea,14 Oct 2012,1
India,28 Oct 2012,22
Abu Dhabi,04 Nov 2012,12
United States,18 Nov 2012,35
Brazil,25 Nov 2012,25
