GRAND PRIX,DATE,PTS
Australia,18 Mar 2012,30
Malaysia,25 Mar 2012,12
China,15 Apr 2012,22
Bahrain,22 Apr 2012,37
Spain,13 May 2012,8
Monaco,27 May 2012,37
Canada,10 Jun 2012,18
Europe,24 Jun 2012,12
Great Britain,08 Jul 2012,40
Germany,22 Jul 2012,14
Hungary,29 Jul 2012,16
Belgium,02 Sep 2012,26
Italy,09 Sep 2012,0
Singapore,23 Sep 2012,25
Japan,07 Oct 2012,27
South Korea,14 Oct 2012,43
India,28 Oct 2012,40
Abu Dhabi,04 Nov 2012,15
United States,18 Nov 2012,18
Brazil,25 Nov 2012,20
