GRAND PRIX,DATE,PTS
Australia,18 Mar 2012,0
Malaysia,25 Mar 2012,1
China,15 Apr 2012,25
Bahrain,22 Apr 2012,11
Spain,13 May 2012,6
Monaco,27 May 2012,18
Canada,10 Jun 2012,8
Europe,24 Jun 2012,23
Great Britain,08 Jul 2012,6
Germany,22 Jul 2012,7
Hungary,29 Jul 2012,1
Belgium,02 Sep 2012,6
Italy,09 Sep 2012,14
Singapore,23 Sep 2012,10
Japan,07 Oct 2012,0
South Korea,14 Oct 2012,0
India,28 Oct 2012,0
Abu Dhabi,04 Nov 2012,0
United States,18 Nov 2012,0
Brazil,25 Nov 2012,6
