GRAND PRIX,DATE,PTS
Monaco,10 May 1959,0
Netherlands,31 May 1959,3
France,05 Jul 1959,0
Great Britain,18 Jul 1959,0
Germany,02 Aug 1959,0
Portugal,23 Aug 1959,0
Italy,13 Sep 1959,0
United States,12 Dec 1959,2
