GRAND PRIX,DATE,PTS
Monaco,10 May 1959,6
Netherlands,31 May 1959,2
France,05 Jul 1959,8
Germany,02 Aug 1959,8
Portugal,23 Aug 1959,4
Italy,13 Sep 1959,6
United States,12 Dec 1959,4
