GRAND PRIX,DATE,PTS
Monaco,10 May 1959,0
Netherlands,31 May 1959,8
France,05 Jul 1959,0
Great Britain,18 Jul 1959,6
Germany,02 Aug 1959,2
Portugal,23 Aug 1959,2
Italy,13 Sep 1959,0
