GRAND PRIX,DATE,CAR,RACE POSITION,PTS
Great Britain,13 Jul 1980,Brabham Ford,7,0
Germany,10 Aug 1980,Brabham Ford,DNF,0
Austria,17 Aug 1980,Brabham Ford,10,0
Netherlands,31 Aug 1980,Brabham Ford,DNF,0
Italy,14 Sep 1980,Brabham Ford,DNF,0
Canada,28 Sep 1980,Brabham Ford,6,1
USA East,05 Oct 1980,Brabham Ford,DNF,0
