GRAND PRIX,DATE,PTS
Brazil,13 Mar 1983,4
USA West,27 Mar 1983,15
France,17 Apr 1983,0
San Marino,01 May 1983,2
Belgium,22 May 1983,0
Detroit,05 Jun 1983,4
Canada,12 Jun 1983,1
Great Britain,16 Jul 1983,1
Germany,07 Aug 1983,2
Austria,14 Aug 1983,1
Netherlands,28 Aug 1983,4
