GRAND PRIX,DATE,PTS
Brazil,13 Mar 1983,0
USA West,27 Mar 1983,0
France,17 Apr 1983,0
San Marino,01 May 1983,0
Belgium,22 May 1983,0
Detroit,05 Jun 1983,1
Canada,12 Jun 1983,0
