GRAND PRIX,DATE,PTS
Brazil,13 Mar 1983,2
USA West,27 Mar 1983,4
France,17 Apr 1983,3
San Marino,01 May 1983,13
Monaco,15 May 1983,3
Belgium,22 May 1983,6
Detroit,05 Jun 1983,0
Canada,12 Jun 1983,13
Great Britain,16 Jul 1983,6
Germany,07 Aug 1983,9
Austria,14 Aug 1983,6
Netherlands,28 Aug 1983,15
Italy,11 Sep 1983,9
Europe,25 Sep 1983,0
South Africa,15 Oct 1983,0
